os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
191.394,5.22483,36.809,0,98,74,76,2493,1000,5.57483,271,8.3773,0.000102997,0,4461,14265935789
197.157,5.0721,36.809,0,98,74,76,2493,1000,5.57483,271,8.3773,0.000102997,0,4461,14370004504
232.787,4.29576,36.809,0,98,74,76,2493,1000,5.57483,271,8.3773,0.000102997,0,4461,14474090580
207.041,4.82997,36.9403,0,98,74,76,2501,1000,5.57483,271,8.37197,0.000102997,0,4466,14578174223
184.864,5.40938,36.9403,0,98,74,76,2501,1000,5.57483,271,8.37197,0.000102997,0,4466,14682477817
189.718,5.27099,36.9403,0,98,74,76,2501,1000,5.57483,271,8.37197,0.000102997,0,4466,14786564275
191.086,5.23325,36.9403,0,98,74,76,2501,1000,5.57483,271,8.37197,0.000102997,0,4466,14890699604
199.629,5.0093,38.143,0,98,74,76,2502,1000,5.57483,271,8.36245,0.000102997,0,4447,14994777786
189.644,5.27304,38.143,0,98,74,76,2502,1000,5.57483,271,8.36245,0.000102997,0,4447,15098866207
171.314,5.83723,38.143,0,98,74,76,2502,1000,5.57483,271,8.36245,0.000102997,0,4447,15203059605
218.756,4.57131,38.143,0,98,74,76,2502,1000,5.57483,271,8.36245,0.000102997,0,4447,15307149659
214.825,4.65495,38.143,0,98,74,76,2502,1000,5.57483,271,8.36245,0.000102997,0,4447,15411229113
182.989,5.46482,38.8959,0,98,74,76,2496,1000,5.57483,271,8.40955,0.000102997,0,4442,15515372968
183.933,5.43676,38.8959,0,98,74,76,2496,1000,5.57483,271,8.40955,0.000102997,0,4442,15619457873
193.965,5.15556,38.8959,0,98,74,76,2496,1000,5.57483,271,8.40955,0.000102997,0,4442,15723539391
127.861,7.821,38.8959,0,98,74,76,2496,1000,5.57483,271,8.40955,0.000102997,0,4442,15827652719
187.358,5.33739,38.8959,0,98,74,76,2496,1000,5.57483,271,8.40955,0.000102997,0,4442,15931756599
197.363,5.06681,39.4737,0,98,74,76,2492,1000,5.59048,271,8.46768,0.000102997,0,4449,16035838197
178.855,5.59113,39.4737,0,98,74,76,2492,1000,5.59048,271,8.46768,0.000102997,0,4449,16139922721
166.71,5.99844,39.4737,0,98,74,76,2492,1000,5.59048,271,8.46768,0.000102997,0,4449,16243987127
210.713,4.7458,39.4737,0,98,74,76,2492,1000,5.59048,271,8.46768,0.000102997,0,4449,16348064547
226.965,4.40597,39.4737,0,98,74,76,2492,1000,5.59048,271,8.46768,0.000102997,0,4449,16452146356
192.002,5.20828,39.4279,0,95,74,75,2485,1000,5.58411,258,8.41668,0.000102997,0,4463,16556224177
247.443,4.04134,39.4279,0,95,74,75,2485,1000,5.58411,258,8.41668,0.000102997,0,4463,16660322597
225.592,4.43278,39.4279,0,95,74,75,2485,1000,5.58411,258,8.41668,0.000102997,0,4463,16764432899
238.792,4.18775,39.4279,0,95,74,75,2485,1000,5.58411,258,8.41668,0.000102997,0,4463,16868835169
210.996,4.73943,39.4279,0,95,74,75,2485,1000,5.58411,258,8.41668,0.000102997,0,4463,16972915946
221.772,4.50913,38.3166,0,99,74,76,2483,1000,5.57221,271,8.4152,0.000102997,0,4462,17076979490
150.781,6.63213,38.3166,0,99,74,76,2483,1000,5.57221,271,8.4152,0.000102997,0,4462,17181145357
241.023,4.14898,38.3166,0,99,74,76,2483,1000,5.57221,271,8.4152,0.000102997,0,4462,17285234619
