os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
213.479,4.6843,36.4662,0,98,77,76,2507,1000,4.95469,271,5.99691,0.000106812,0,4442,16159987740
154.907,6.45548,36.4662,0,98,77,76,2507,1000,4.95469,271,5.99691,0.000106812,0,4442,16264065040
146.545,6.82383,36.4662,0,98,77,76,2507,1000,4.95469,271,5.99691,0.000106812,0,4442,16368579921
196.69,5.08413,36.4662,0,98,77,76,2507,1000,4.95469,271,5.99691,0.000106812,0,4442,16472638346
185.723,5.38437,36.6584,0,99,77,76,2510,1000,4.95515,271,6.01788,0.000106812,0,4441,16576716367
208.202,4.80303,36.6584,0,99,77,76,2510,1000,4.95515,271,6.01788,0.000106812,0,4441,16681646477
180.664,5.53515,36.6584,0,99,77,76,2510,1000,4.95515,271,6.01788,0.000106812,0,4441,16785727925
174.816,5.72028,36.6584,0,99,77,76,2510,1000,4.95515,271,6.01788,0.000106812,0,4441,16889806648
173.878,5.75115,36.6584,0,99,77,76,2510,1000,4.95515,271,6.01788,0.000106812,0,4441,16994789806
167.168,5.98201,36.2954,0,98,77,76,2504,1000,4.95469,271,6.0273,0.000106812,0,4440,17098866866
177.619,5.63001,36.2954,0,98,77,76,2504,1000,4.95469,271,6.0273,0.000106812,0,4440,17202997787
168.503,5.93461,36.2954,0,98,77,76,2504,1000,4.95469,271,6.0273,0.000106812,0,4440,17307080517
171.489,5.83128,36.2954,0,98,77,76,2504,1000,4.95469,271,6.0273,0.000106812,0,4440,17411174849
182.777,5.47114,36.2954,0,98,77,76,2504,1000,4.95469,271,6.0273,0.000106812,0,4440,17515259473
192.302,5.20016,34.9624,0,98,77,76,2504,1000,4.95469,271,6.02428,0.000106812,0,4441,17619455556
170.126,5.87799,34.9624,0,98,77,76,2504,1000,4.95469,271,6.02428,0.000106812,0,4441,17723633014
173.545,5.7622,34.9624,0,98,77,76,2504,1000,4.95469,271,6.02428,0.000106812,0,4441,17827683204
162.527,6.15284,34.9624,0,98,77,76,2504,1000,4.95469,271,6.02428,0.000106812,0,4441,17931766325
168.201,5.94526,34.625,0,98,77,76,2510,1000,4.95859,271,6.0159,0.000106812,0,4441,18035854486
